username,original_comment,comment,sentiment,label
siska_kaltim,sebagai warga kaltim yang terpilih saya tidak siap 🥺\nkasian d sinj banjir trus nnti kalau hutan alami nya hilang 😭,warga kalimantan timur terpilih kasian sinj banjir hutan alami nya hilang,-2.5283,0
siswanto228,oligarki ikn,oligarki kota nusantara,-0.7276,0
sitarahmi745,Bismillah lancar proses pembangunannya,lancar proses pembangunannya,3.0066,1
sitichristinaida,AWESOME 👍🏿👍🏿👍🏿,awesome,-0.0327,0
sitimnyjlff,ibu kota pindah nanti sajja,kota mengubah sajja,-0.7293,0
sitimuly406,teori mudah\nrencana mudah\npelaksanaan nya yg sulit .... kalau kita bisa mengelola sumber daya alam kita insa Alloh akan maju tanpa pindah ibu kota,teori mudah rencana mudah pelaksanaan nya sulit mengelola sumber daya alam insa Allah majukan mengubah kota,0.7762,1
sitinuraziah8,indonesia namanya juga jaya selalu pasti,indonesia namanya jaya,-1.5783,0
sitinurjanah73929,Pk Jokowi Yng Hebat Dan Kerja Nyata Dan Di Cintai Rakyat Banyak lanjut Pk Rakyat Banyak Mendukung mu Presideku 🙏🙏👍👍👍,jokowi hebat kerja nyata cintai rakyat rakyat mendukung mu presideku,5.0237,1
sitirobiyatul9,kembali ke masa kejayaan Kutai Kertanegara,kejayaan kutai kertanegara,0.371,1
siznzn,nanti kalau di pindahin. perubahan lahan di kalimantan meluas jadix banyak gedung truss jadi padat juga di kalimantan pokokx nantikayak jadi jakarta,pindahkan perubahan lahan kalimantan meluas jadix gedung truss padat kalimantan pokokx nantikayak jakarta,0.4695,1
sketsacoratcoret_,"kebanyakan baca komik jadi imajinasinya tinggi, alhasil kebanyakn berkhayal",kebanyakan baca komik imajinasinya alhasil kebanyakn berkhayal,-0.1903,0
skyrocky89,demi proyek ya,proyek yah,-1.4207,0
skyskieeesss_,"nanti pas di ibukota baru, bangun banyak pabrik ada lowongan YANG NGEHUJAT GAUSH DAFTAR KESANA_-",pas kota bangun pabrik tersedia lowongan ngehujat gaush daftar kesana,-0.615,0
slamett_46,lagi krisis LBH baik perbaiki Jakarta dan utamakan rakyat,krisis perbaiki jakarta utamakan rakyat,-1.0187,0
smiling_tiktox,dukung,dukung,0.371,1
sneckpb,kenapa pindah karna hutan Kalimantan blom habis di garap klo sudah pindah habis lah nanti hutan kami paling dalang jangka 5 tahun sampai 10 tahun 😅😅,mengubah hutan kalimantan habis garap mengubah habis hutan dalang jangka 5 10,-3.2585,0
snufkinproject,"memindahkan tenaga kerja cina yg baru.. itu juga penting pak, jangan lupa disebut..",memindahkan tenaga kerja cina lupa,1.7947,1
soapalic,🥰 proud,bangga,1.4125,1
sodik_70,mnding fokus sektor ekonomi pk..harga bhn pokok terus melambung,mnding fokus sektor ekonomi pkharga bhn pokok melambung,-1.1365,0
sofiadjoyodigdo,BENARKAH INI DEMI NEGARA DAN RAKYAT IND...??,pemerintah rakyat ind,-1.017,0
sofiahw33,sama ucapanya wkt kampanye ..maaf ya pak,ucapanya wkt kampanye maaf yah,0.0799,1
sokkerasdisosmed,"BIAR MAHASISWA GAK BISA DEMO,KARNA JAUH GAK MUNGKIN JUGA KAN MAHASISWA KALIMANTAN MAU DEMO",biar mahasiswa demokarna mahasiswa kalimantan demonstrasi,0.2498,1
solikin346,kirain ibu kota mau dipindahkan diatas langit pak ternyata cuma dkalimantan saja.,kota dipindahkan diatas langit dkalimantan,0.8801,1
soma_legacy,"ini Harapan baru, Indonesia Bangkit",harapan indonesia bangkit,-0.3256,0
somadcool,sampe kapan kt ngassur,ngassur,-0.0327,0
soowonssi,zmantap,zmantap,-0.0327,0
sopyanmana,gas pak,gas,-0.0327,0
sotoayamthebest2,utang dulu bayar!,utang bayar,-2.4323,0
sowsleepy,Pusat pemerintahnya doang yg pindah kali ya? Pusat ekonomi mah ya tetep di jekardah,pusat pemerintahnya doang mengubah kali yah pusat ekonomi yah tetep jakarta,-6.4631,0
spsieh,yah makin jauh ibu kota nya😞,yah kota nya,-2.7212,0
spyokka,perbaiki jalkarta nanti yg di puji gabener,perbaiki jalkarta puji gabener,-0.7276,0
sragig14,mantab indonesia maju...lanjutkan,mantap indonesia majulanjutkan,2.6719,1
srcputri,mantap ..\ntinggal menyiapkan Skil generasi penerus bangsa👍💪🇮🇩,mantap tinggal skil generasi penerus bangsa,4.2089,1
sri.sukamdani,dananya pindah ibu kota ada gak ya.😅😅😅😅,dananya mengubah kota tersedia yah,-2.1173,0
sri_tobadak,"Setuju ajah. Apapun di balik itu, Kalimantan akan membaik. Nanti menyusul Papua. Rakyat SDH mulai bisnis kok, insyaAllah sama² berjalan salig membantu",setuju ajah apapun kalimantan membaik menyusul papua rakyat bisnis insyaallah sama² berjalan salig membantu,1.9781,1
srifaiha_nadazalfa,mobil Esemka dulu bukti keun ulah mong IKN IKN lah . . . Ari mong loba golopok na si bapak teh 😁👃,mobil esemka bukti keun ulah mong kota nusantara kota nusantara ari mong loba golopok na sih teh,-4.936,0
srigalajalanan1,kerennnnn🥰🥰🥰,kerennnnn,-0.0327,0
srihayati013,"kl ada uangy semua bisa, jgn nglamun lebih baik tidur yenyak",tersedia uangy nglamun tidur yenyak,-1.1331,0
sriisnaini027,Lom pindah ibukota udah prang dulu ma Australia😭😭,lom mengubah kota perang australia,-1.8296,0
srimusrifa2,p.jokowi smga sukses dan diberi kesehatan,pjokowi smga sukses kesehatan,3.748,1
sripurwa89,presiden terbaik.smg Alloh melindungi Aamiin.,presiden terbaiksmg Allah melindungi amiin,5.2334,1
srisusilowati035,hidup pak jokowi,hidup jokowi,1.7667,1
sriwindari16,q dukung ibukota baru ..,q dukung kota,-0.3238,0
sriyati693,maju terus pak presiden,majukan presiden,1.7964,1
ssk221070,Hebat....kepemimpinan jokowi. beliau benar2 kerja dan berani melangkah maju,hebatkepemimpinan jokowi beliau benar-benar kerja berani melangkah majukan,3.5549,1
ssuhedddi,is the best,is the terbaik,-0.0327,0
stenlilee123,makin susah,susah,-0.5453,0
steph.curry301,mendukung,mendukung,0.371,1
steven_30_05,@who wibu? paru paru bumi 🙁,wibu paru paru bumi,-0.7276,0
stn_443,Besok ikut pindah dah 😁,besok mengubah udah,-0.8025,0
stokis_leafhea.id,3 priode🥰🥰🥰🥰🥰,3 periode,-0.0327,0
street_dalan,demo nya susah🤣😂😅,demonstrasi nya susah,-1.1509,0
studiofix.id,"Pengen tau, nti istana jadi tmpat apa ya?",nti istana tmpat yah,-1.4207,0
stvnmlhllo,"pertanyaan nya ketika pak dodo turun, presiden selanjutnya lanjutkan pemindahan ibukota tidak?😂",nya dodo turun presiden lanjutkan pemindahan kota,-0.1989,0
styama70,Sekarang sudah sampai dimana pembangunan nya..??,dimana pembangunan nya,-0.6401,0
styyanto475,sak Karepmu 🤣🤣🤣,sak karepmu,-0.0327,0
subaliartdeco,"mantap.mr jokowi INDONESIA MAJU👍🏾🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩👌, mantap.mr jokowi INDONESIA MAJU👍🏾🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩👌",mantap jokowi indonesia majukan mantap jokowi indonesia majukan,11.094,1
subaribari01,udh mau abis 2 priode apa selesai ikn nya,habis 2 periode selesai kota nusantara nya,-2.9461,0
subekcomoro,"Siap2 nangis jkt ku jika d sana tinggal br jubal tp,sebal sektor ke uangan pindh di kaltim👏👏👏👏",siap=siap nangis jakarta tinggal jubal tpsebal sektor uangan pindah kalimantan timur,-2.5767,0
subreker10,Insyaaalah terealisasi pak presiden. Semoga berjalan dengan lancar,insyaaalah terealisasi presiden semoga berjalan lancar,5.5614,1
sudarsono833,mantap trimakasih Presiden kita Bp Jokowi Aamiin,mantap terima kasih presiden jokowi amiin,9.8839,1
sudirman5527,"Semua pemimpin dr Sukarno,Suharto, Habibi,juga SBY tp persoalan anggaran yg terlalu besar dan blm masuk prioritas. Mereka lebih memikirkan rakyatnya.",pemimpin sukarnosuharto habibijuga sby anggaran masuk prioritas memikirkan rakyatnya,-0.26,0
sudirmanto262,setuju itu rakyat Indonesia yang inginkan kemajuan bangsa Indonesia,setuju rakyat indonesia kemajuan bangsa indonesia,2.1748,1
sudirwandabditrih,ini keberanian presiden,keberanian presiden,0.6978,1
sudur111,"hancur Kalimantan kmi.. 😏😏😏. di garab trus pasti.. hutan.., tmpa ibu kota Kalimantan sdah makmur dan maju..",hancur kalimantan garab hutan tmpa kota kalimantan sdah makmur majukan,-1.201,0
sugengmobil,lanjutkan salam 3 perode,lanjutkan salam 3 perode,2.2681,1
sugi__69,Pak Jokowi layak di sebut bapak pembangunan,jokowi layak pembangunan,3.0066,1
sugianto2791,"IKN JADI PAK JOKOWI HABIS JABATANYA\nSIAPA NANTI YANG AKAN HUNI IKN......, IKN JADI PAK JOKOWI HABIS JABATANYA\nSIAPA NANTI YANG AKAN HUNI IKN......",kota nusantara jokowi habis jabatanya huni kota nusantara kota nusantara jokowi habis jabatanya huni kota nusantara,-2.1461,0
sugiantoita528,mau pindah ke mana pun tergantung pemimpinya,mengubah tergantung pemimpinya,0.4747,1
sujadipujosuwarno,Boleh boleh tapi uangnya dari mana saya rakyat utang nya lunas dulu .,uangnya rakyat utang nya lunas,-2.1822,0
sujang_euy,Hutang,hutang,-0.0327,0
sukardilimatek,"mantap Pak Jokowi,lanjutkan perjuanganmu.",mantap jokowilanjutkan perjuanganmu,3.0774,1
sukartaskr,emang ada yg salah di dki krnapa harus pindah,tersedia salah dki krnapa mengubah,0.1444,1
sukeni5,bangga mempunyai presiden seperti pak jokowi👍👍🙏,bangga presiden jokowi,4.2712,1
sukimusk,seharusnya. tata desain setara Dubai.ini. biasa aj.,tata desain setara dubaiini aja,-0.2384,0
sukses_oofficiall,takut sih kalok pindah. alam gak singkron takutnya,takut mengubah alam singkron takutnya,-2.6316,0
sultan.evo,"Ga usah ditanggepin bro, dia ga butuh data, tapi lawan buat debat✌️😁",ditanggepin saudara butuh data lawan debat,-3.7032,0
sultanandara26,"semoga cita-cita luhur p.jokowi diberkahi oleh Alloh SWT sampai selesai,kalau 1 periode lagi insyaallah IKN selesai, semoga cita-cita luhur p.jokowi diberkahi oleh Alloh SWT sampai selesai,kalau 1 periode lagi insyaallah IKN selesai",semoga citacita luhur pjokowi diberkahi Allah swt selesaikalau 1 periode insyaallah kota nusantara selesai semoga citacita luhur pjokowi diberkahi Allah swt selesaikalau 1 periode insyaallah kota nusantara selesai,5.2478,1
sultankalah,ingat waktu kampaye sangat trauma rakyat.....hutang bengkak,kampaye trauma rakyathutang bengkak,-0.0327,0
sultanmudo91,takut di demo masa hihi,takut demonstrasi hihi,0.3693,1
sultansmith7,apa guna negara maju klo rakyat masih sengsara pak,pemerintah majukan rakyat sengsara,-0.1024,0
sun778899suhada,lebih baik bangun ekonomi rakyat lebih bermanfaat.,bangun ekonomi rakyat bermanfaat,-1.0204,0
sunan_geseng9979,sya stju pemikiran pakde😂😂😂😂maju trs indonesia,stju pemikiran pakdemaju indonesia,-1.7119,0
sunanparung03,Mantap👍💪,mantap,2.6736,1
sunaryo123_,AQ kok kawatir takut yg SDH terjadi ekonomi akan meroket mulai Juni Juli teruuus SEBTEMBER begini begini terus anlok,kawatir takut ekonomi meroket juni juli teruuus sebtember anlok,-1.8279,0
sup.suki,gw yg di Kalimantan jadi ngeri terutama daerah gua yg berapa kali mau ditambang dan itu sudah pasti ditolak karena dampaknya sangat besar,kalimantan ngeri wilayah kali ditambang ditolak dampaknya,-2.0708,0
suparno0704,ibukota baru pemimpin yang baru juga,kota pemimpin,-0.4416,0
supersus042,Dulu gw pikir pindah ibukota gedung²nya ikut diangkut,pikir mengubah kota gedung²nya diangkut,-2.3175,0
suprayogi06613,Semoga bpk Jokowi selalu diberkahi Allah Kesehatan kekuatan & Kesabaran hingga membawa Indonesia menjadi makmur & berkeadilan sosial. Aamiin 🤲,semoga jokowi diberkahi allah kesehatan kekuatan kesabaran membawa indonesia makmur berkeadilan sosial amiin,6.4319,1
supri12111,ingat pak utang kita makin banyak,utang,-0.0327,0
supriponimantiktok.com,Saya tidak ikutan !!!,ikutan,-0.0327,0
supriyadi62648,NKRI di setir china. bagi mana Anak Cucu kita yg akan datang😂😂😂😂,indonesia setir china anak cucu,1.2384,1
supriyatno1aa,dukung.biar gak ada demo pesennan😂😂😂,dukungbiar tersedia demonstrasi pesennan,-0.0327,0
supriyono7636,duitnya mendingan buat bayar utang negara yg tembus 7 rb trilyunan,duitnya mendingan bayar utang pemerintah tembus 7 rb trilyunan,-3.8255,0
suripto37a,"APBD DKI 5 TAHUN 400 TRILIUN, UDAH BISA BUAT BANGUN IKN.",apbd dki 5 400 triliun bangun kota nusantara,-1.1365,0
surya0698,pak menhan kalau nanti ada yang demo mengenai pemindahan ibu kota tolong ditindak tegas...jika ada yang provokasi untuk rusuh jatuhi hukum mati..,menhan tersedia demonstrasi pemindahan kota tolong ditindak tegasjika tersedia provokasi rusuh jatuhi hukum mati,-5.2494,0
suryadi8333,Kalimantan bakalan ambles!!!,kalimantan ambles,-0.0327,0
suryananana693,"bener sih, seharusnya kalimantan pusatnya dan Jawa di jadikan lumbung pangan",kalimantan pusatnya jawa jadikan lumbung pangan,-0.0344,0
suryawan_ok,mantap pak Jokowi👍,mantap jokowi,4.6178,1
susantisusanti960,yes..the best,yesthe terbaik,-0.0327,0
susanton621,uangnya gk ada pak😂😂😂😂😂,uangnya tersedia,-1.2872,0
susilotus,lanjut 3 priode,3 periode,-0.0327,0
susiyatis,"siap banget, siap banget",banget banget,0.8136,1
sustishoop_,pak Jokowi hebat,jokowi hebat,4.3947,1
susu_khocok2x,"awas aja pas udah pindah ibu kota ,di jakarta apa² masih mahal",awas pas mengubah kota jakarta apa² mahal,-2.0847,0
sutaji655,"klo perempuan di jadikan laki laki itu yg di namakan nglawan kodrat, tpi ibu kota di pindah yo gpp lh,,, soale banyak contohnya",perempuan jadikan laki laki namakan nglawan kodrat kota mengubah yo soale contohnya,-6.9059,0
sutarno_topui,mendukung,mendukung,0.371,1
sutingahyuting1,"mantaaffuul pokonya pak jokowi,👍👍👍",mantap pokoknya jokowi,4.6161,1
suvriparna,"semoga berjalan dengan baik, gue sih dukung aja",semoga berjalan dukung,2.7009,1
suwinah197,"Sehat selalu pak presiden ku Alloh selalu melindungi BPK , Aamiin",sehat presiden Allah melindungi amiin,7.6296,1
suyotoharyadi,mantap. salam sukses selalu,mantap salam sukses,6.3591,1
suzakiryoo,@teh pucuk lu jadi org kota KAOWWOWKWWOK,pucuk lu orang kota kaowwowkwwok,-3.6111,0
swallow0703,hutan yang indah di Kalimantan akan rusak🥺,hutan indah kalimantan rusak,0.3693,1
syadin_aliansyah,kalimantan juga tdk aman dr banjir bang. gk percaya sini main ke kalimantan,kalimantan aman banjir bang percaya main kalimantan,-1.1382,0
syahrilcool09,ekonomi lagi morat marit 😅,ekonomi morat marit,-1.1331,0
syaifulanwar8298,"ga setuju ah, ga setuju ah",setuju ah setuju ah,-0.7529,0
syaifullahsalika,"preeet,",preeet,-0.0327,0
syaipulahmad5,aku hanya berharap setelah ibu kota pindah bisa ngerasain ungkir cuma 10k🗿😭,berharap kota mengubah merasakan ungkir 10k,-3.2176,0
syamslalualways,hutang baru kayanya akan bertambah ...\nkalau ibu kota negara pindah siapa yg di untungkan.kayanya kalangan pengusaha..,hutang kayanya bertambah kota pemerintah mengubah untungkankayanya kalangan pengusaha,-1.9666,0
syamsulavatar25,pemimpin yg bijak ialah pemimpin yg mensejahterakan rakyatnya bukan mensejahterakan pribadi atau golongan,pemimpin bijak pemimpin mensejahterakan rakyatnya mensejahterakan pribadi golongan,-0.854,0
syaqileditz,gue tinggal di penajam bang,tinggal penajam bang,1.0625,1
syarif.surya,sedih dgn hutan Kalimantan jadi SPT itu,sedih hutan kalimantan spt,-0.547,0
syarif_bazli001,demonya nanti kita susah kalo di Kalimantan 😂,demonya susah kalimantan,-2.3387,0
syarifah123456783,semangat pak Jokowi semoga Allah selalu melindungi bpk Jokowi.🤲,semangat jokowi semoga allah melindungi jokowi,11.4327,1
syifa_ruby,kalau ibu kota pindah konser tetap di jakarta atau di kalimantan gaksih? kalau dikalimantan jauh😭 ongkir juga nambah gak ya😭,kota mengubah konser jakarta kalimantan gaksih Kalimantan ongkos kirim yah,-1.7153,0
sylstrongs,kcewa kalo kelimantan kita alam nya di kurangi,kcewa kelimantan alam nya kurangi,-1.1509,0
syukiah.0121,"tolong lah jangan terburu buru dan jangan di paksakan kalau gagal apakah akan ada pertanggung jawabannya, tolong lah jangan terburu buru dan jangan di paksakan kalau gagal apakah akan ada pertanggung jawabannya",tolong terburu buru paksakan gagal tersedia pertanggung jawabannya tolong terburu buru paksakan gagal tersedia pertanggung jawabannya,1.8018,1
syukurchocho,betul pak pemerataan penduduk,pemerataan penduduk,0.6587,1
szcykpmqhxt,🥰 mobilitas orang juga biar merata 🥰,mobilitas orang biar merata,-2.143,0
tagamustaga,aku ngga mudeng,mudeng,-0.0327,0
tahugejrotheksa,Harus realistis. Hutang brp..? Kemampuan byr gmn..? Jumlah rakyat miskin gmn..?,realistis hutang kemampuan byr gimana rakyat miskin gimana,-2.6378,0
tailalat_v,semoga makin mudah kalo mau kemana².... semoga haraga tiket pesawat makin murah😁,semoga mudah kemana² semoga haraga tiket pesawat murah,6.4355,1
takamiya_mayuri,Ya elah ku pikir jokowi pindah ke kalimantan karena jakarta bakalan tenggelam lautan,yah elah pikir jokowi mengubah kalimantan jakarta tenggelam lautan,-2.5454,0
takurtakurtiktok.com,mantap pak jokowi lanjutkan,mantap jokowi lanjutkan,4.6178,1
tangbajil,kenapa harus di bangun jika tidak memindahkan bangunannya..\ngitu aja langsung digunakan dg suasana alam hutan Kalimantan di buat kerja 👌👍,bangun memindahkan bangunannya gitu langsung suasana alam hutan kalimantan kerja,0.5289,1
tanpanama1008,semoga aku bisa kerja di kantor negara disana🥰,semoga kerja kantor pemerintah,1.7077,1
tantigunadi,"Bapak ini Presiden, bukan sales 😓 sedih lihat Bapak jd gini....",presiden sales sedih lihat,0.3676,1
tariganvictor,Pak KOKOWI🙏🙏🙏👍👍👍🌍🌍🌍,kokowi,-0.0327,0
tasbiahiumar,gue setu7 pinda ibukota..,setu7 pindah kota,0.8801,1
tasliman77,"tetap semangat pk dhe joko wi,, hebat 👍👍",semangat dhe joko wi hebat,4.8466,1
tatha3192,saya setuju dg pemindahan ini,setuju pemindahan,1.9098,1
tatjjbaa,optimis maju,optimis majukan,0.8818,1
taufanpragisetia,presiden nyambi sales properti ikn😂,presiden nyambi sales properti kota nusantara,0.187,1
tauruswb,Presiden hebat,presiden hebat,3.365,1
taxmartar,sdh ada dananyaka,tersedia dananyaka,-0.0327,0
tayubi80an,"Teruskan mimpimu suatu saat akan terwujud, tapi terwujudnya itu kapan kita nggak tahu.",teruskan mimpimu terwujud terwujudnya,-0.9133,0
teapait,"jakarta sudah sesakkkk, ibukota baru yang luas mantapppp",jakarta sesakkkk kota luas mantap,1.9753,1
tedyclown,mantap gassskeunn,mantap gassskeunn,2.6736,1
tegarprasetyo664,Pok Jokowi is the best,pok jokowi is the terbaik,1.9115,1
teguhmugi708,utusan Tuhan untuk mensejahterakan rakyat Indonesia itu bernama jokowi,utusan tuhan mensejahterakan rakyat indonesia bernama jokowi,-1.8331,0
tehendah1,sangat mendukung.. jakarta sdh tdk kondusif utk jd ibukota.. alasan lain spy tdk jawa centris,mendukung jakarta kondusif kota alasan spy jawa centris,-1.3098,0
tejjasa,Beapa juta pohon yg akan hilang,beapa juta pohon hilang,-0.2593,0
teliksandi1001,cocok juga jadi spg pak jokowi.....terserah lahm,cocok spg jokowiterserah lahm,-0.2168,0
tempe_bacemmmm,3 periode pak,3 periode,-0.0327,0
terlalutampann,Ahhh elah bakal macet nih kalimantan,ahhh elah macet nih kalimantan,-1.5884,0
terlawaktop,Pindah ibu kota sma aja lari dari masalah\n-AHOK-,mengubah kota sma lari ahok,-0.7722,0
terlorgulung909,itu lg jualan ya...kok nawarin investor dalam dan luar...,jualan yakok nawarin investor,-1.1331,0
terrykunrat,setuju presidenku,setuju presidenku,1.2166,1
teserahmuajalah,"prabowo aja mendukung ,\nmana pendukung prabowo.\ndimanapun ibu kota tetap nyari duwet sendiri juga aku.😅😅😅",prabowo mendukung pendukung prabowo manapun kota mencari duwet,-0.2583,0
